time,scenario,L_NuevaCharrua500,L_Cumbre500,L_Pichirropulli500,L_Polpaico500,L_Ancud500,L_AltoJahuel500,L_NuevaCardones500,L_Ancoa500,L_RioMalleco500,L_NuevaPandeAzucar500,L_NuevaMaitencillo500,L_NuevaPuertoMontt500,L_Parinas500,L_NuevaZaldivar220,L_Kimal500,L_LosChangos500,L_Lagunas220,L_Kimal220,L_LosChangos220,L_Parinacota220,L_NuevaPozoAlmonte220,L_Quillota500,L_Rapel500,L_Concepcion500,L_Mulchen500,L_Candelaria500
2024-04-14-23:00,demanda_2024,0,54.02929419,109.6343888,1591.121107,0,1415.76751,290.257901,511.0338431,0,434.0967746,249.6638317,255.0817628,1.894640496,1460.329519,0,0,382.5638549,680.4097741,0,47.11765298,65.39790496,696.3866201,0,595.4924855,230.6690899,0
2024-04-15-00:00,demanda_2024,0,52.95405923,99.03846615,1456.517602,0,1288.594019,286.0458734,485.7747332,0,397.8425384,248.3195675,238.5446594,1.97912661,1400.956552,0,0,371.502565,663.4854863,0,42.2790838,63.76295733,640.5946368,0,543.3545646,209.8105321,0
2024-04-15-01:00,demanda_2024,0,51.48507627,94.0587007,1377.418601,0,1204.721905,275.449804,471.2191343,0,377.7658219,248.482061,227.4565112,1.97912661,1364.224026,0,0,358.716759,661.8694112,0,39.46492747,61.95283674,624.552753,0,516.0400696,193.0504176,0
2024-04-15-02:00,demanda_2024,0,51.52546068,91.17107313,1326.137656,0,1137.484225,274.6937991,462.4563697,0,366.7941451,243.1345486,219.6567598,1.996376852,1381.532325,0,0,352.3935335,659.4757463,0,37.77420904,61.42731787,600.6531605,0,492.0258446,179.3469633,0
2024-04-15-03:00,demanda_2024,0,52.42401385,88.67323552,1288.987089,0,1105.269591,276.6138117,462.6180986,0,352.918811,246.0298868,216.5178355,1.996376852,1382.801882,0,0,359.0999849,663.75249,0,36.69526374,61.51490435,566.3741877,0,489.2095084,170.1540863,0
2024-04-15-04:00,demanda_2024,0,51.22762565,90.72559891,1293.378154,0,1103.316665,277.4658172,461.4418887,0,348.459623,250.1513121,216.9118996,2.013016452,1386.441279,0,0,356.2083721,669.9919451,0,36.30595357,62.04042323,556.6815126,0,490.80411,168.8718917,0
2024-04-15-05:00,demanda_2024,0,50.46032183,94.44053575,1324.414731,0,1120.072077,277.7658192,461.7065358,0,351.3217995,257.2714805,215.8655914,2.013016452,1389.572854,0,0,333.5109537,676.6201952,0,36.57290911,63.09146098,568.0853219,0,491.8592444,169.1466477,0
2024-04-15-06:00,demanda_2024,0,50.56128285,104.0500512,1388.139022,0,1173.336832,274.1777957,484.5985231,0,364.7615849,253.9477504,225.105715,1.969868857,1391.011687,0,0,362.7232105,665.0172444,0,39.32032655,63.4710024,588.8440825,0,512.2241323,177.6755311,0
2024-04-15-07:00,demanda_2024,0,48.34014024,114.2720937,1492.340082,0,1293.813343,270.8177736,519.6201761,0,385.0871865,254.2431931,244.5779165,1.969868857,1356.098859,0,0,355.563856,648.0367452,0,41.27800052,60.843408,620.3874919,0,545.5203669,198.2249884,0
2024-04-15-08:00,demanda_2024,0,49.88989204,130.213707,1679.492794,0,1471.883883,280.477837,590.60445,0,415.5133675,257.9362265,272.1488144,1.980413262,1378.781618,0,0,366.8167587,665.2467739,0,44.82628459,60.58064856,667.9390129,0,612.5095032,239.4841775,0
2024-04-15-09:00,demanda_2024,0,49.95551669,142.4881129,1844.594461,0,1600.543672,281.7738455,639.3289496,0,449.4861586,262.9735242,296.934087,1.980413262,1386.652873,0,0,392.998048,678.742172,0,50.36561206,67.7919354,726.2976976,0,654.2626799,269.0662376,0
2024-04-15-10:00,demanda_2024,0,48.36033246,146.4098771,1938.721196,0,1678.461955,279.5298307,662.5443946,0,478.7923574,258.6896054,313.9739618,1.901859385,1375.903954,0,0,400.4361122,639.9563697,0,53.35773874,67.58756695,752.3024356,0,686.7179803,288.0701926,0
2024-04-15-11:00,demanda_2024,0,47.57283645,145.2007328,1993.340308,0,1737.153424,282.5418505,667.3962609,0,484.4544893,245.1435587,320.5235788,1.901859385,1380.432042,0,0,401.2896604,645.4744464,0,54.15860537,66.62411567,764.0664837,0,679.8715066,291.8824317,0
2024-04-15-12:00,demanda_2024,0,45.49808732,142.9176774,2014.924727,0,1779.56475,287.965886,660.3242983,0,491.0499395,240.2687547,318.5396699,1.866171159,1375.226856,0,0,404.4599831,641.5209178,0,56.9505154,66.5073337,762.9745099,0,662.2277549,289.4897651,0
2024-04-15-13:00,demanda_2024,0,48.64807138,139.7357186,2050.184864,0,1799.016237,292.0459127,654.5020588,0,491.838075,246.7241771,317.4525965,1.866171159,1387.456925,0,0,408.6406279,635.5531506,0,57.80699776,68.60940921,770.6295843,0,649.7089418,285.1394622,0
2024-04-15-14:00,demanda_2024,0,49.39518301,138.2720176,2055.042554,0,1808.400651,294.7459304,640.3434308,0,488.4573883,240.2392104,310.916568,1.83315376,1412.382568,0,0,394.0083704,651.1564727,0,57.89598294,69.28090556,788.8329009,0,648.9394077,279.4497238,0
2024-04-15-15:00,demanda_2024,0,48.61273503,136.8321812,2062.460702,0,1798.333577,291.937912,656.0311318,0,470.4961935,230.2237038,311.4193394,1.83315376,1401.760605,0,0,387.0406288,650.0322466,0,58.12956904,69.22251457,773.2863453,0,642.7672679,280.4113698,0
2024-04-15-16:00,demanda_2024,0,48.11297794,135.5593977,2054.803259,0,1773.377605,288.9138922,648.9885744,0,457.3260333,235.3053178,306.323683,1.76672898,1404.29972,0,0,391.5348222,656.7073394,0,56.31649599,70.39033431,735.7652234,0,638.7529971,277.3203651,0
2024-04-15-17:00,demanda_2024,0,48.26441948,128.0420202,2005.47257,0,1703.16733,266.5217455,601.940174,0,456.8904848,219.7798052,290.1127016,1.76672898,1389.276625,0,0,384.0967581,663.1482184,0,52.61248786,67.73354441,702.5894819,0,621.7280461,254.4240337,0
2024-04-15-18:00,demanda_2024,0,51.83843987,119.8325666,1993.459955,0,1671.177369,280.2498355,555.3181499,0,454.6712609,224.506888,273.534833,1.985428063,1494.057426,0,0,384.5322419,705.1895923,0,53.45784707,68.40504076,679.095158,0,609.114033,233.8058873,0
2024-04-15-19:00,demanda_2024,0,52.99444364,130.1500678,2012.065151,0,1688.001911,282.3618493,543.8648049,0,493.6632311,220.6661333,265.8030238,1.985428063,1536.629917,0,0,387.145145,710.9184614,0,59.65344025,72.22965036,691.9286651,0,604.9014286,250.0966271,0
2024-04-15-20:00,demanda_2024,0,50.2483037,126.3874016,1968.621122,0,1678.591573,279.42183,532.0144891,0,496.8157733,193.2490531,272.9097658,1.93150358,1457.282581,0,0,371.8683714,685.3797906,0,59.31974582,68.58021373,717.0328061,0,616.2064403,259.4497784,0
2024-04-15-21:00,demanda_2024,0,49.90503617,121.5905988,1919.780988,0,1643.326573,280.4658369,515.9298172,0,482.1730441,193.5149515,267.3249265,1.93150358,1443.740635,0,0,373.7496616,694.8654488,0,57.13960891,66.62411567,695.3396762,0,596.6824867,254.4240337,0
2024-04-15-22:00,demanda_2024,0,52.97929951,115.0755383,1863.080009,0,1571.992933,281.8218457,492.2291856,0,465.6844185,197.2966177,260.9927241,1.970890898,1438.154583,0,0,385.9606289,692.1579375,0,54.18085166,66.30296525,673.3876246,0,567.77339,243.4337946,0
2024-04-15-23:00,demanda_2024,0,53.19131764,117.3824584,1750.108784,0,1473.733114,286.0338734,469.8664927,0,428.0405749,197.3113899,250.6927041,1.970890898,1373.61875,0,0,385.6993386,703.8686266,0,50.82166111,65.6314689,625.8586187,0,544.5604326,241.1556097,0
2024-04-16-00:00,demanda_2024,0,52.2220918,113.3891001,1628.666511,0,1401.215621,274.7777996,481.819727,0,405.2468646,188.9799064,260.9791357,1.97912661,1275.778196,0,0,371.9903069,681.0936784,0,46.63935764,65.07675453,590.6790488,0,556.6587785,223.4224011,0
2024-04-16-01:00,demanda_2024,0,52.35334112,105.6648953,1562.944106,0,1316.531228,281.4858435,504.9910642,0,393.1344654,191.0923215,259.3349372,1.97912661,1232.740201,0,0,359.309017,667.2235383,0,42.7017634,63.70456634,568.332986,0,550.3041719,204.2925163,0
2024-04-16-02:00,demanda_2024,0,51.80310352,100.2237458,1512.369083,0,1255.169607,276.4218104,495.0079818,0,376.9776862,195.2728354,253.5598601,1.996376852,1243.869988,0,0,360.3715978,671.5002819,0,40.29916353,63.64617536,543.8817779,0,539.9828945,189.8220348,0
2024-04-16-03:00,demanda_2024,0,52.34324501,97.8850061,1463.648596,0,1221.572371,279.553831,491.1558939,0,375.9821466,200.2658166,248.3826732,1.996376852,1250.090818,0,0,358.1941784,670.8866418,0,39.22021823,63.55858888,523.8660098,0,523.7433443,180.36585,0
2024-04-16-04:00,demanda_2024,0,52.54516707,98.21911177,1443.428159,0,1204.14294,278.3898233,487.2596983,0,367.9970889,205.5985569,246.4802948,2.013016452,1224.318804,0,0,354.7277269,673.2568853,0,38.6306914,64.08410776,492.7616414,0,518.3407387,179.8048899,0
2024-04-16-05:00,demanda_2024,0,51.06608799,102.522711,1485.244982,0,1220.034226,275.5698048,487.8625059,0,367.4370978,201.4919037,245.8280509,2.013016452,1233.37498,0,0,349.6238562,660.3329687,0,38.83090806,64.49284466,471.3274331,0,527.265748,180.3429537,0
2024-04-16-06:00,demanda_2024,0,50.10191021,110.5332921,1526.080693,0,1267.319226,270.8897741,507.549321,0,374.8621645,204.2099763,253.6957443,1.969868857,1226.646326,0,0,356.9574043,673.8564725,0,42.20122176,63.23743845,475.8416755,0,552.3668407,188.2650843,0
2024-04-16-07:00,demanda_2024,0,49.2185012,119.1484455,1606.591537,0,1361.189283,266.449745,532.6908099,0,394.2337071,212.4085105,271.8770461,1.969868857,1221.737371,0,0,330.8283732,662.0895721,0,43.53599946,60.69743054,527.3107933,0,582.0930715,208.4596486,0
2024-04-16-08:00,demanda_2024,0,49.4557596,133.2524776,1773.404164,0,1529.218674,261.2537111,596.2208529,0,429.8864714,199.6158427,302.5053379,1.980413262,1234.052077,0,0,362.1832105,666.914376,0,47.95188904,63.38341592,596.7580785,0,636.9124619,249.5127706,0
2024-04-16-09:00,demanda_2024,0,48.80960903,144.1904608,1922.891824,0,1643.196954,263.3297247,644.2837343,0,460.5615373,174.9168352,317.8738374,1.980413262,1238.368572,0,0,378.5051453,676.3438229,0,53.60244799,68.6678002,664.2015353,0,675.888969,280.2968881,0
2024-04-16-10:00,demanda_2024,0,47.71922994,148.191774,1989.344079,0,1706.399163,270.4697714,676.4824833,0,478.2323663,219.6320839,329.885998,1.901859385,1158.471096,0,0,385.2115967,672.9945658,0,54.84824052,68.75538668,695.5535679,0,701.5295291,294.8360585,0
2024-04-16-11:00,demanda_2024,0,47.28004944,148.7804364,2012.280517,0,1739.745803,273.2537897,671.0866198,0,494.6587708,225.9988735,332.916215,1.901859385,1098.294076,0,0,388.6606289,674.5169554,0,56.016171,70.36113881,705.538937,0,700.2363943,296.0724604,0
2024-04-16-12:00,demanda_2024,0,48.02211302,146.568975,1954.825758,0,1775.468791,275.905807,669.7780862,0,502.3949436,226.9295179,328.4456258,1.866171159,1036.635907,0,0,384.5148225,680.1380862,0,57.94047553,71.67493603,703.4788214,0,712.8900742,291.8137427,0
2024-04-16-13:00,demanda_2024,0,48.27956365,144.5961606,1972.880575,0,1805.635445,281.5218437,668.2931211,0,503.4319641,226.6783917,333.4325748,1.866171159,1040.825447,0,0,388.7128869,692.1860432,0,58.36315513,70.18596585,740.088089,0,702.5291301,283.193274,0
2024-04-16-14:00,demanda_2024,0,48.71874411,144.1904608,2041.618098,0,1823.522864,283.4418564,660.9712138,0,507.3726419,207.1053145,335.851313,1.83315376,1070.025266,0,0,385.5425643,678.7609092,0,58.12956904,70.8574622,725.2394961,0,698.1657922,280.4457143,0
2024-04-16-15:00,demanda_2024,0,46.68942744,143.3154221,2101.405984,0,1812.418838,282.0738473,662.9560681,0,498.9312952,179.5257409,338.5146428,1.83315376,1083.101707,0,0,388.4864353,661.8600426,0,56.79479133,71.00343966,731.1384064,0,695.5557229,277.869877,0
2024-04-16-16:00,demanda_2024,0,48.39062075,143.4904299,2097.876381,0,1804.581211,279.4698304,653.3111461,0,485.9892796,175.5815812,335.4164837,1.76672898,1067.486151,0,0,388.3644998,663.8274384,0,55.27092012,67.41239399,732.005231,0,682.3229091,274.0805342,0
2024-04-16-17:00,demanda_2024,0,48.34014024,138.3356568,2021.840357,0,1734.993108,267.8897546,605.1600489,0,462.5318762,170.4851951,321.3524722,1.76672898,1061.646187,0,0,386.5180483,657.550509,0,53.44672392,64.90158157,709.749228,0,657.2694164,255.3398869,0
2024-04-16-18:00,demanda_2024,0,52.42906187,132.0433333,2000.303796,0,1692.720041,265.4297384,557.979325,0,472.0309838,175.9361124,303.7011185,1.985428063,1123.896817,0,0,414.2496601,691.7176155,0,54.84824052,69.51446951,689.8798069,0,642.7434679,236.8625476,0
2024-04-16-19:00,demanda_2024,0,55.1802499,135.2730214,2016.216921,0,1695.459321,262.7177206,538.4983467,0,506.2941406,164.1331775,287.1640152,1.985428063,1139.977876,0,0,434.1948204,711.8084738,0,60.26521337,72.84275577,703.782773,0,630.2643216,256.9311819,0
2024-04-16-20:00,demanda_2024,0,52.46439826,128.3363513,1983.732609,0,1670.546556,277.5618178,527.6772147,0,493.4350866,161.7991805,277.9103032,1.93150358,1065.962682,0,0,401.8819185,673.1913054,0,59.31974582,68.2298678,717.6294516,0,634.7863264,263.216225,0
2024-04-16-21:00,demanda_2024,0,52.08579438,122.2906297,1934.593356,0,1608.286244,274.4657976,508.5049915,0,477.4234903,146.0520859,269.1321859,1.93150358,1030.58435,0,0,392.6670803,672.1888704,0,57.29533298,66.53652919,720.5338769,0,616.246107,256.0382251,0
2024-04-16-22:00,demanda_2024,0,51.98988141,114.6539287,1868.069313,0,1534.507128,279.2178288,488.1859637,0,456.4341957,130.6447505,259.9464161,1.970890898,1051.278135,0,0,394.0257898,677.2853623,0,54.54791553,66.59492018,720.3650149,0,593.4060166,244.2580626,0
2024-04-16-23:00,demanda_2024,0,51.64156587,120.110988,1762.851249,0,1448.604316,283.3698558,477.350129,0,424.5147053,114.8681116,257.8945651,1.970890898,1033.377377,0,0,384.3057902,676.1658204,0,49.88731672,66.12779229,665.5974606,0,563.4338522,241.4074693,0
2024-04-17-00:00,demanda_2024,0,51.1922893,113.5243334,1668.939879,0,1382.75788,278.8098261,484.995494,0,403.795036,116.6259955,269.1593627,1.97912661,1017.592547,0,0,376.0490164,672.9898815,0,44.61494478,63.73376183,630.3390887,0,582.7356722,223.1476451,0
2024-04-17-01:00,demanda_2024,0,50.6420517,105.0205486,1589.446041,0,1305.790135,279.8298327,504.3735539,0,392.7196572,155.8903269,265.3410175,1.97912661,979.0826399,0,0,351.0696626,671.2004883,0,40.4548876,61.36892688,620.804018,0,575.3179979,206.4333233,0
2024-04-17-02:00,demanda_2024,0,52.09589049,99.83395583,1530.90249,0,1235.571219,278.0778212,496.7575941,0,377.1850904,182.0665479,255.4214732,1.996376852,972.0577559,0,0,345.9832113,662.2582061,0,38.16351921,62.74111506,592.8967689,0,550.2565719,191.2759519,0
2024-04-17-03:00,demanda_2024,0,52.23218787,98.00432956,1483.928857,0,1199.943285,279.0018272,483.466421,0,371.6681414,192.5252186,250.3258169,1.996376852,979.0826399,0,0,352.5677271,669.6125188,0,37.51837665,62.09881421,577.8230269,0,525.9567465,182.5638978,0
2024-04-17-04:00,demanda_2024,0,51.05599192,99.73054218,1471.676948,0,1186.9209,278.9178268,480.9228668,0,367.0637704,195.78986,247.1325388,2.013016452,940.4457775,0,0,352.9509528,678.6110123,0,36.99558871,62.44916013,589.3394108,0,529.5584836,180.5948133,0
2024-04-17-05:00,demanda_2024,0,52.72184888,102.4033875,1496.659358,0,1199.882796,279.9618335,484.3926864,0,368.4118971,217.1208211,250.1627558,2.013016452,938.4144857,0,0,354.0832108,671.1161713,0,37.28479055,62.47835563,584.9827729,0,533.7552214,181.121429,0
2024-04-17-06:00,demanda_2024,0,53.15093323,109.8093965,1536.322525,0,1253.017933,274.9098005,510.4016302,0,376.9776862,237.8313526,257.7586809,1.969868857,952.1680239,0,0,366.7993394,657.4568235,0,40.21017835,59.67558827,574.321956,0,549.0427705,187.9559839,0
2024-04-17-07:00,demanda_2024,0,51.46488409,118.3052264,1611.006531,0,1350.284007,261.9617157,550.5692019,0,402.1980245,242.6618403,276.56505,1.969868857,921.6563285,0,0,365.2141781,632.0774181,0,42.05662084,57.95305416,599.6737612,0,581.4742709,207.246143,0
2024-04-17-08:00,demanda_2024,0,51.32858667,130.7864596,1761.822279,0,1517.069056,264.6377332,621.5975837,0,434.6567655,249.368389,303.1983471,1.980413262,960.9702883,0,0,378.8361131,641.1930185,0,46.19443173,58.91650544,673.5452291,0,651.406677,249.7875266,0
2024-04-17-09:00,demanda_2024,0,52.16151517,137.6038062,1910.053641,0,1634.737156,264.9737354,661.6769398,0,466.6177369,247.6843658,321.8280667,1.980413262,987.12317,0,0,404.216112,644.6500139,0,50.48796668,62.09881421,743.0713164,0,695.0797223,272.0427607,0
2024-04-17-10:00,demanda_2024,0,51.57089313,139.9902753,1986.400749,0,1698.397352,255.5536738,647.1507462,0,488.7892349,251.4955763,336.7889138,1.901859385,939.0069459,0,0,407.0903055,622.7369724,0,51.72263605,64.37606269,780.4348339,0,713.5961416,281.1555005,0
2024-04-17-11:00,demanda_2024,0,48.50672594,140.5232534,2016.300675,0,1748.594458,254.7856686,649.7972187,0,492.6054702,250.5353876,340.3354906,1.901859385,936.679424,0,0,403.0664347,616.5022016,0,53.03516747,65.6314689,782.9452481,0,709.1534703,285.9293856,0
2024-04-17-12:00,demanda_2024,0,48.52691816,140.3641555,2050.735242,0,1780.774527,253.9696633,637.9763082,0,503.9919552,254.2136488,342.5504025,1.866171159,955.6804659,0,0,408.4838537,612.8531509,0,54.69251645,65.04755903,785.4669196,0,711.1050723,283.2276185,0
2024-04-17-13:00,demanda_2024,0,51.08123216,140.475524,2079.654057,0,1815.080348,260.4017055,637.8586871,0,505.7134092,254.110244,341.9253355,1.866171159,963.3401287,0,0,410.0341763,619.2425028,0,55.3821516,63.20824296,789.6997255,0,719.8714148,279.8962023,0
2024-04-17-14:00,demanda_2024,0,51.50022044,140.0698242,2087.550796,0,1834.851561,264.9017349,646.0774546,0,504.9252735,255.9124442,335.2534227,1.83315376,981.3255247,0,0,402.0386927,614.979812,0,55.67135344,64.81399509,775.0537669,0,715.3890768,276.0610668,0
2024-04-17-15:00,demanda_2024,0,51.34877889,140.165283,2102.327269,0,1839.595615,270.4817716,649.0914927,0,492.0662195,258.5566562,332.5629161,1.83315376,963.7209958,0,0,409.3199827,613.8743229,0,56.00504786,66.47813821,783.1929123,0,712.3585402,280.1595101,0
2024-04-17-16:00,demanda_2024,0,50.37450496,140.555073,2101.788855,0,1817.206099,268.6217593,652.0026125,0,483.7907961,261.2008681,328.6494521,1.76672898,954.4109085,0,0,410.852886,603.7562876,0,54.78150163,63.50019789,765.7663605,0,707.0273348,276.8738866,0
2024-04-17-17:00,demanda_2024,0,50.73291662,134.1991103,2053.654643,0,1730.205846,257.0416834,609.5414312,0,446.7484244,262.0871961,307.8319973,1.76672898,953.6491741,0,0,406.6548215,595.8726517,0,52.82382766,63.38341592,734.1554063,0,668.1380944,255.5574021,0
2024-04-17-18:00,demanda_2024,0,53.85766043,127.2703952,2015.379388,0,1686.809416,269.041762,556.8766281,0,465.3940527,276.3570773,285.2616368,1.985428063,1051.574365,0,0,426.9657884,641.6895517,0,55.00396458,65.10595002,717.348015,0,633.6756586,236.9312366,0
2024-04-17-19:00,demanda_2024,0,55.48313299,133.4036207,2025.07084,0,1700.16017,282.613851,534.837393,0,500.1134986,284.6294722,273.0864152,1.985428063,1078.615937,0,0,438.2535299,633.1969599,0,61.22180406,64.25928072,744.1632903,0,621.2282455,254.1149333,0
2024-04-17-20:00,demanda_2024,0,53.28723065,128.4874944,1964.7924,0,1659.961007,264.3977317,524.6190687,0,498.7653719,249.2649841,275.4100345,1.93150358,1042.645145,0,0,410.3651441,601.8451031,0,60.04275041,63.67537085,760.8243346,0,626.511851,255.202509,0
2024-04-17-21:00,demanda_2024,0,53.39828775,122.9031568,1899.022136,0,1592.273981,271.8377804,504.3882565,0,481.8826784,241.406209,268.6837681,1.93150358,1029.018563,0,0,403.9896604,616.5162544,0,57.88485979,67.35400301,764.8319911,0,609.1695664,249.1349812,0
2024-04-17-22:00,demanda_2024,0,54.27664871,116.0301259,1852.886038,0,1526.885532,279.9618335,489.2445527,0,466.0784863,244.2572308,261.998267,1.970890898,1096.643652,0,0,397.0219188,622.1561223,0,55.51562937,67.44158949,749.2966931,0,585.7900087,237.858538,0
2024-04-17-23:00,demanda_2024,0,53.6002098,119.3234532,1748.684978,0,1454.609995,284.7858651,478.6880678,0,434.5945444,251.362627,259.3349372,1.970890898,1118.945543,0,0,389.7754675,617.6030064,0,51.5446657,63.17904746,683.6769452,0,558.2851135,238.6255651,0
2024-04-18-00:00,demanda_2024,0,51.27810616,110.5253373,1608.529826,0,1363.781662,278.2698225,497.3456991,0,405.6824133,244.7003947,264.0093527,1.97912661,1053.647976,0,0,367.7225652,614.6800183,0,45.58265862,59.17926488,626.3652044,0,569.1696581,220.6977376,0
2024-04-18-01:00,demanda_2024,0,49.76369074,101.1862883,1535.652498,0,1268.019168,271.0577753,505.3880351,0,387.3686316,237.5949985,256.9026106,1.97912661,1016.915449,0,0,351.6270819,599.9994985,0,41.6005718,58.77052798,602.8033357,0,570.9387933,200.3085546,0
2024-04-18-02:00,demanda_2024,0,48.16850651,96.15879348,1473.184507,0,1204.324407,267.6017526,499.4628772,0,376.6873206,239.1608446,246.3036454,1.996376852,1000.030337,0,0,341.9767598,605.93916,0,39.44268117,58.77052798,571.2599263,0,550.0661717,184.716153,0
2024-04-18-03:00,demanda_2024,0,48.5521584,93.97915174,1411.374577,0,1154.403821,254.4136662,487.0832668,0,365.1971336,234.5814832,238.0418879,1.996376852,994.5712396,0,0,336.2457924,604.4729817,0,37.9744257,58.47857305,557.7509715,0,528.6461494,174.5959745,0
